-------------------------------------------------------------------------------------------------
Benchmark                                       Time             CPU   Iterations UserCounters...
BM_write_seq<__m256i>/262144                 5392 ns         5392 ns       100000 bytes_per_second=45.2822Gi/s items_per_second=1.51942G/s 262144
BM_write_seq<__m256i>/524288                12437 ns        12437 ns        52375 bytes_per_second=39.261Gi/s items_per_second=1.31738G/s 524288
BM_write_seq<__m256i>/1048576               25713 ns        25712 ns        26357 bytes_per_second=37.9802Gi/s items_per_second=1.2744G/s 1048576
BM_write_seq<__m256i>/2097152               51697 ns        51698 ns        13839 bytes_per_second=37.7798Gi/s items_per_second=1.26768G/s 2097152
BM_write_seq<__m256i>/4194304              106310 ns       106310 ns         6742 bytes_per_second=36.7438Gi/s items_per_second=1.23292G/s 4194304
BM_write_seq<__m256i>/8388608              398659 ns       398662 ns         1737 bytes_per_second=19.5968Gi/s items_per_second=657.56M/s 8388608
BM_write_seq<__m256i>/16777216            1165556 ns      1165547 ns          552 bytes_per_second=13.4057Gi/s items_per_second=449.821M/s 16777216
BM_write_seq<__m256i>/33554432            2362203 ns      2361617 ns          260 bytes_per_second=13.2325Gi/s items_per_second=444.008M/s 33554432
BM_write_seq<__m256i>/67108864            5028941 ns      5028734 ns          131 bytes_per_second=12.4286Gi/s items_per_second=417.034M/s 67108864
BM_write_seq<__m256i>/134217728          10062625 ns     10062081 ns           70 bytes_per_second=12.4229Gi/s items_per_second=416.843M/s 134217728
BM_write_seq<__m256i>/268435456          20540588 ns     20540646 ns           35 bytes_per_second=12.171Gi/s items_per_second=408.391M/s 268435456
BM_write_seq<__m256i>/536870912          43236316 ns     43235647 ns           17 bytes_per_second=11.5645Gi/s items_per_second=388.041M/s 536870912
BM_write_seq<__m256i>/1073741824         82831709 ns     82820711 ns            9 bytes_per_second=12.0743Gi/s items_per_second=405.145M/s 1073741824
